t,mode,x,y,z,force_n,target_n,v_norm_cmd_mps,v_lat_mps,obstacle_active
5.0,approach,0.0092,0.46,0.066,0.0,10.0,0.02,0.0,0
5.01,approach,0.0092,0.46,0.0658,0.0,10.0,0.02,0.0,0
5.02,approach,0.0092,0.46,0.0656,0.0,10.0,0.02,0.0,0
5.03,approach,0.0092,0.46,0.0654,0.0,10.0,0.02,0.0,0
5.04,approach,0.0092,0.46,0.0652,0.0,10.0,0.02,0.0,0
5.05,approach,0.0092,0.46,0.065,0.0,10.0,0.02,0.0,0
5.06,approach,0.0092,0.46,0.0648,0.0,10.0,0.02,0.0,0
5.07,approach,0.0092,0.46,0.0646,0.0,10.0,0.02,0.0,0
5.08,approach,0.0092,0.46,0.0644,0.0,10.0,0.02,0.0,0
5.09,approach,0.0092,0.46,0.0642,0.0,10.0,0.02,0.0,0
5.1,approach,0.0092,0.46,0.064,0.0,10.0,0.02,0.0,0
5.11,approach,0.0092,0.46,0.0638,0.0,10.0,0.02,0.0,0
5.12,approach,0.0092,0.46,0.0636,0.0,10.0,0.02,0.0,0
5.13,approach,0.0092,0.46,0.0634,0.0,10.0,0.02,0.0,0
5.14,approach,0.0092,0.46,0.0632,0.0,10.0,0.02,0.0,0
5.15,approach,0.0092,0.46,0.063,0.0,10.0,0.02,0.0,0
5.16,approach,0.0092,0.46,0.0628,0.0,10.0,0.02,0.0,0
5.17,approach,0.0092,0.46,0.0626,0.0,10.0,0.02,0.0,0
5.18,approach,0.0092,0.46,0.0624,0.0,10.0,0.02,0.0,0
5.19,approach,0.0092,0.46,0.0622,0.0,10.0,0.02,0.0,0
5.2,approach,0.0092,0.46,0.062,0.0,10.0,0.02,0.0,0
5.21,approach,0.0092,0.46,0.0618,0.0,10.0,0.02,0.0,0
5.22,approach,0.0092,0.46,0.0616,0.0,10.0,0.02,0.0,0
5.23,approach,0.0092,0.46,0.0614,0.0,10.0,0.02,0.0,0
5.24,approach,0.0092,0.46,0.0612,0.0,10.0,0.02,0.0,0
5.25,approach,0.0092,0.46,0.061,0.0,10.0,0.02,0.0,0
5.26,approach,0.0092,0.46,0.0608,0.0,10.0,0.02,0.0,0
5.27,approach,0.0092,0.46,0.0606,0.0,10.0,0.02,0.0,0
5.28,approach,0.0092,0.46,0.0604,0.0,10.0,0.02,0.0,0
5.29,approach,0.0092,0.46,0.0602,0.0,10.0,0.02,0.0,0
5.3,approach,0.0092,0.46,0.06,0.0,10.0,0.02,0.0,0
5.31,approach,0.0092,0.46,0.0598,0.0,10.0,0.02,0.0,0
5.32,approach,0.0092,0.46,0.0596,0.0,10.0,0.02,0.0,0
5.33,approach,0.0092,0.46,0.0594,0.0,10.0,0.02,0.0,0
5.34,approach,0.0092,0.46,0.0592,0.0,10.0,0.02,0.0,0
5.35,approach,0.0092,0.46,0.059,0.0,10.0,0.02,0.0,0
5.36,approach,0.0092,0.46,0.0588,0.0,10.0,0.02,0.0,0
5.37,approach,0.0092,0.46,0.0586,0.0,10.0,0.02,0.0,0
5.38,approach,0.0092,0.46,0.0584,0.0,10.0,0.02,0.0,0
5.39,approach,0.0092,0.46,0.0582,0.0,10.0,0.02,0.0,0
5.4,approach,0.0092,0.46,0.058,0.0,10.0,0.02,0.0,0
5.41,approach,0.0092,0.46,0.0578,0.0,10.0,0.02,0.0,0
5.42,approach,0.0092,0.46,0.0576,0.0,10.0,0.02,0.0,0
5.43,approach,0.0092,0.46,0.0574,0.0,10.0,0.02,0.0,0
5.44,approach,0.0092,0.46,0.0572,0.0,10.0,0.02,0.0,0
5.45,approach,0.0092,0.46,0.057,0.0,10.0,0.02,0.0,0
5.46,approach,0.0092,0.46,0.0568,0.0,10.0,0.02,0.0,0
5.47,approach,0.0092,0.46,0.0566,0.0,10.0,0.02,0.0,0
5.48,approach,0.0092,0.46,0.0564,0.0,10.0,0.02,0.0,0
5.49,approach,0.0092,0.46,0.0562,0.0,10.0,0.02,0.0,0
5.5,approach,0.0092,0.46,0.056,0.0,10.0,0.02,0.0,0
5.51,approach,0.0092,0.46,0.0558,0.0,10.0,0.02,0.0,0
5.52,approach,0.0092,0.46,0.0556,0.0,10.0,0.02,0.0,0
5.53,approach,0.0092,0.46,0.0554,0.0,10.0,0.02,0.0,0
5.54,approach,0.0092,0.46,0.0552,0.0,10.0,0.02,0.0,0
5.55,approach,0.0092,0.46,0.055,0.0,10.0,0.02,0.0,0
5.56,approach,0.0092,0.46,0.0548,0.0,10.0,0.02,0.0,0
5.57,approach,0.0092,0.46,0.0546,0.0,10.0,0.02,0.0,0
5.58,approach,0.0092,0.46,0.0544,0.0,10.0,0.02,0.0,0
5.59,approach,0.0092,0.46,0.0542,0.0,10.0,0.02,0.0,0
5.6,approach,0.0092,0.46,0.054,0.0,10.0,0.02,0.0,0
5.61,approach,0.0092,0.46,0.0538,0.0,10.0,0.02,0.0,0
5.62,approach,0.0092,0.46,0.0536,0.0,10.0,0.02,0.0,0
5.63,approach,0.0092,0.46,0.0534,0.0,10.0,0.02,0.0,0
5.64,approach,0.0092,0.46,0.0532,0.0,10.0,0.02,0.0,0
5.65,approach,0.0092,0.46,0.053,0.0,10.0,0.02,0.0,0
5.66,approach,0.0092,0.46,0.0528,0.0,10.0,0.02,0.0,0
5.67,approach,0.0092,0.46,0.0526,0.0,10.0,0.02,0.0,0
5.68,approach,0.0092,0.46,0.0524,0.0,10.0,0.02,0.0,0
5.69,approach,0.0092,0.46,0.0522,0.0,10.0,0.02,0.0,0
5.7,approach,0.0092,0.46,0.052,0.0,10.0,0.02,0.0,0
5.71,approach,0.0092,0.46,0.0518,0.0,10.0,0.02,0.0,0
5.72,approach,0.0092,0.46,0.0516,0.0,10.0,0.02,0.0,0
5.73,approach,0.0092,0.46,0.0514,0.0,10.0,0.02,0.0,0
5.74,approach,0.0092,0.46,0.0512,0.0,10.0,0.02,0.0,0
5.75,approach,0.0092,0.46,0.051,0.0,10.0,0.02,0.0,0
5.76,approach,0.0092,0.46,0.0508,0.0,10.0,0.02,0.0,0
5.77,approach,0.0092,0.46,0.0506,0.0,10.0,0.02,0.0,0
5.78,approach,0.0092,0.46,0.0504,0.0,10.0,0.02,0.0,0
5.79,approach,0.0092,0.46,0.0502,0.0,10.0,0.02,0.0,0
5.8,approach,0.0092,0.46,0.05,0.0,10.0,0.02,0.0,0
5.81,approach,0.0092,0.46,0.0498,-0.069,10.0,0.02,0.0,0
5.82,approach,0.0092,0.46,0.0496,0.432,10.0,0.02,0.0,0
5.83,approach,0.0092,0.46,0.0494,0.789,10.0,0.02,0.0,0
5.84,approach,0.0092,0.46,0.0492,1.126,10.0,0.02,0.0,0
5.85,approach,0.0092,0.46,0.049,1.549,10.0,0.02,0.0,0
5.86,force,0.0112,0.46,0.0488,2.016,10.0,0.02,0.2,0
5.87,force,0.0132,0.46,0.04861,2.443,10.0,0.019,0.2,0
5.88,force,0.0152,0.46,0.04843,2.882,10.0,0.018,0.2,0
5.89,force,0.0172,0.46,0.04826,3.288,10.0,0.0171,0.2,0
5.9,force,0.0192,0.46,0.04809,3.504,10.0,0.0166,0.2,0
5.91,force,0.0212,0.46,0.04793,3.766,10.0,0.016,0.2,0
5.92,force,0.0232,0.46,0.04778,4.029,10.0,0.0154,0.2,0
5.93,force,0.0252,0.46,0.04763,4.457,10.0,0.0144,0.2,0
5.94,force,0.0272,0.46,0.0475,4.691,10.0,0.0139,0.2,0
5.95,force,0.0292,0.46,0.04736,4.988,10.0,0.0132,0.2,0
5.96,force,0.0312,0.46,0.04724,5.242,10.0,0.0126,0.2,0
5.97,force,0.0332,0.46,0.04712,5.517,10.0,0.0119,0.2,0
5.98,force,0.0352,0.46,0.04701,5.816,10.0,0.0112,0.2,0
5.99,force,0.0372,0.46,0.0469,5.995,10.0,0.0108,0.2,0
6.0,force,0.0392,0.46,0.04679,6.196,10.0,0.0104,0.2,0
6.01,force,0.0412,0.46,0.04669,6.359,10.0,0.01,0.2,0
6.02,force,0.0432,0.46,0.0466,6.527,10.0,0.0096,0.2,0
6.03,force,0.0452,0.46,0.04651,6.779,10.0,0.009,0.2,0
6.04,force,0.0472,0.46,0.04642,6.981,10.0,0.0085,0.2,0
6.05,force,0.0492,0.46,0.04634,7.242,10.0,0.0079,0.2,0
6.06,force,0.0512,0.46,0.04627,7.319,10.0,0.0077,0.2,0
6.07,force,0.0532,0.46,0.04619,7.516,10.0,0.0073,0.2,0
6.08,force,0.0552,0.46,0.04612,7.587,10.0,0.0071,0.2,0
6.09,force,0.0572,0.46,0.04605,7.696,10.0,0.0069,0.2,0
6.1,force,0.0592,0.46,0.04599,7.844,10.0,0.0065,0.2,0
6.11,force,0.0612,0.46,0.04593,7.986,10.0,0.0062,0.2,0
6.12,force,0.0632,0.46,0.04587,8.253,10.0,0.0055,0.2,0
6.13,force,0.0652,0.46,0.04581,8.216,10.0,0.0056,0.2,0
6.14,force,0.0672,0.46,0.04576,8.412,10.0,0.0052,0.2,0
6.15,force,0.0692,0.46,0.04571,8.429,10.0,0.0051,0.2,0
6.16,force,0.0712,0.46,0.04566,8.623,10.0,0.0047,0.2,0
6.17,force,0.0732,0.46,0.04562,8.689,10.0,0.0045,0.2,0
6.18,force,0.0752,0.46,0.04558,8.753,10.0,0.0044,0.2,0
6.19,force,0.0772,0.46,0.04553,8.846,10.0,0.0042,0.2,0
6.2,force,0.0792,0.46,0.04549,8.899,10.0,0.004,0.2,0
6.21,force,0.0812,0.46,0.04546,9.034,10.0,0.0037,0.2,0
6.22,force,0.0832,0.46,0.04542,9.063,10.0,0.0036,0.2,0
6.23,force,0.0852,0.46,0.04538,9.098,10.0,0.0036,0.2,0
6.24,force,0.0872,0.46,0.04535,9.166,10.0,0.0034,0.2,0
6.25,force,0.0892,0.46,0.04532,9.307,10.0,0.0031,0.2,0
6.26,force,0.0912,0.46,0.04529,9.438,10.0,0.0027,0.2,0
6.27,force,0.0932,0.46,0.04527,9.422,10.0,0.0028,0.2,0
6.28,force,0.0952,0.46,0.04524,9.464,10.0,0.0027,0.2,0
6.29,force,0.0972,0.46,0.04521,9.538,10.0,0.0025,0.2,0
6.3,force,0.0992,0.46,0.04519,9.639,10.0,0.0023,0.2,0
6.31,force,0.1012,0.46,0.04517,9.63,10.0,0.0023,0.2,0
6.32,force,0.1032,0.46,0.04515,9.644,10.0,0.0022,0.2,0
6.33,force,0.1052,0.46,0.04513,9.765,10.0,0.0019,0.2,0
6.34,force,0.1072,0.46,0.04511,9.77,10.0,0.0019,0.2,0
6.35,force,0.1092,0.46,0.04509,9.864,10.0,0.0017,0.2,0
6.36,force,0.1112,0.46,0.04507,9.83,10.0,0.0018,0.2,0
6.37,force,0.1132,0.46,0.04505,9.796,10.0,0.0019,0.2,0
6.38,force,0.1152,0.46,0.04503,9.826,10.0,0.0018,0.2,0
6.39,force,0.1172,0.46,0.04502,10.013,10.0,0.0013,0.2,0
6.4,force,0.1192,0.46,0.04501,10.043,10.0,0.0013,0.2,0
6.41,force,0.1212,0.46,0.04499,9.973,10.0,0.0014,0.2,0
6.42,force,0.1232,0.46,0.04498,9.992,10.0,0.0014,0.2,0
6.43,force,0.1252,0.46,0.04497,10.112,10.0,0.0011,0.2,0
6.44,force,0.1272,0.46,0.04496,10.005,10.0,0.0014,0.2,0
6.45,force,0.1292,0.46,0.04494,10.043,10.0,0.0013,0.2,0
6.46,force,0.1312,0.46,0.04493,10.145,10.0,0.001,0.2,0
6.47,force,0.1332,0.46,0.04492,10.113,10.0,0.0011,0.2,0
6.48,force,0.1352,0.46,0.04491,10.154,10.0,0.001,0.2,0
6.49,force,0.1372,0.46,0.0449,10.166,10.0,0.0009,0.2,0
6.5,force,0.1392,0.46,0.0449,10.21,10.0,0.0008,0.2,0
6.51,force,0.1412,0.46,0.04489,10.28,10.0,0.0007,0.2,0
6.52,force,0.1432,0.46,0.04488,10.227,10.0,0.0008,0.2,0
6.53,force,0.1452,0.46,0.04487,10.271,10.0,0.0007,0.2,0
6.54,force,0.1472,0.46,0.04486,10.15,10.0,0.001,0.2,0
6.55,force,0.1492,0.46,0.04486,10.269,10.0,0.0007,0.2,0
6.56,force,0.1512,0.46,0.04485,10.243,10.0,0.0007,0.2,0
6.57,force,0.1532,0.46,0.04484,10.239,10.0,0.0007,0.2,0
6.58,force,0.1552,0.46,0.04484,10.271,10.0,0.0007,0.2,0
6.59,force,0.1572,0.46,0.04483,10.311,10.0,0.0006,0.2,0
6.6,force,0.1592,0.46,0.04483,10.385,10.0,0.0004,0.2,0
6.61,force,0.1612,0.46,0.04482,10.28,10.0,0.0006,0.2,0
6.62,force,0.1632,0.46,0.04482,10.361,10.0,0.0004,0.2,0
6.63,force,0.1652,0.46,0.04481,10.344,10.0,0.0005,0.2,0
6.64,force,0.1672,0.46,0.04481,10.361,10.0,0.0004,0.2,0
6.65,force,0.1692,0.46,0.04481,10.436,10.0,0.0002,0.2,0
6.66,force,0.1712,0.46,0.0448,10.417,10.0,0.0003,0.2,0
6.67,force,0.1732,0.46,0.0448,10.462,10.0,0.0002,0.2,0
6.68,force,0.1752,0.46,0.0448,10.391,10.0,0.0003,0.2,0
6.69,force,0.1772,0.46,0.04479,10.37,10.0,0.0004,0.2,0
6.7,force,0.1792,0.46,0.04479,10.401,10.0,0.0003,0.2,0
6.71,force,0.1812,0.46,0.04479,10.43,10.0,0.0002,0.2,0
6.72,force,0.1832,0.46,0.04479,10.431,10.0,0.0002,0.2,0
6.73,force,0.1852,0.46,0.04478,10.372,10.0,0.0004,0.2,0
6.74,force,0.1872,0.46,0.04478,10.438,10.0,0.0002,0.2,0
6.75,force,0.1892,0.46,0.04478,10.449,10.0,0.0002,0.2,0
6.76,force,0.1912,0.46,0.04478,10.566,10.0,-0.0001,0.2,0
6.77,force,0.1932,0.46,0.04478,10.531,10.0,-0.0001,0.2,0
6.78,force,0.1952,0.46,0.04478,10.393,10.0,0.0003,0.2,0
6.79,force,0.1972,0.46,0.04478,10.427,10.0,0.0002,0.2,0
6.8,force,0.1992,0.46,0.04477,10.372,10.0,0.0003,0.2,0
6.81,force,0.2012,0.46,0.04477,10.422,10.0,0.0002,0.2,0
6.82,force,0.2032,0.46,0.04477,10.471,10.0,0.0001,0.2,0
6.83,force,0.2052,0.46,0.04477,10.517,10.0,-0.0001,0.2,0
6.84,force,0.2072,0.46,0.04477,10.419,10.0,0.0002,0.2,0
6.85,force,0.2092,0.46,0.04477,10.427,10.0,0.0002,0.2,0
6.86,force,0.2112,0.46,0.04477,10.355,10.0,0.0003,0.2,0
6.87,force,0.2132,0.46,0.04476,10.461,10.0,0.0001,0.2,0
6.88,force,0.2152,0.46,0.04476,10.418,10.0,0.0002,0.2,0
6.89,force,0.2172,0.46,0.04476,10.448,10.0,0.0001,0.2,0
6.9,force,0.2192,0.46,0.04476,10.432,10.0,0.0001,0.2,0
6.91,force,0.2212,0.46,0.04476,10.474,10.0,0.0,0.2,0
6.92,force,0.2232,0.46,0.04476,10.391,10.0,0.0002,0.2,0
6.93,force,0.2252,0.46,0.04476,10.41,10.0,0.0002,0.2,0
6.94,force,0.2272,0.46,0.04476,10.593,10.0,-0.0003,0.2,0
6.95,force,0.2292,0.46,0.04476,10.416,10.0,0.0001,0.2,0
6.96,force,0.2312,0.46,0.04476,10.429,10.0,0.0001,0.2,0
6.97,force,0.2332,0.46,0.04476,10.578,10.0,-0.0003,0.2,0
6.98,force,0.2352,0.46,0.04476,10.626,10.0,-0.0004,0.2,0
6.99,force,0.2372,0.46,0.04476,10.414,10.0,0.0001,0.2,0
7.0,force,0.2392,0.46,0.04476,10.457,10.0,0.0,0.2,0
7.01,force,0.2412,0.46,0.04476,10.492,10.0,-0.0001,0.2,0
7.02,force,0.2432,0.46,0.04477,10.56,10.0,-0.0003,0.2,0
7.03,force,0.2452,0.46,0.04476,10.419,10.0,0.0001,0.2,0
7.04,force,0.2472,0.46,0.04476,10.458,10.0,-0.0,0.2,0
7.05,force,0.2492,0.46,0.04477,10.509,10.0,-0.0001,0.2,0
7.06,force,0.2512,0.46,0.04477,10.49,10.0,-0.0001,0.2,0
7.07,force,0.2532,0.46,0.04477,10.447,10.0,0.0,0.2,0
7.08,force,0.2552,0.46,0.04477,10.459,10.0,-0.0,0.2,0
7.09,force,0.2572,0.46,0.04477,10.397,10.0,0.0001,0.2,0
7.1,force,0.2592,0.46,0.04477,10.456,10.0,-0.0,0.2,0
7.11,force,0.2612,0.46,0.04477,10.454,10.0,-0.0,0.2,0
7.12,force,0.2632,0.46,0.04477,10.479,10.0,-0.0001,0.2,0
7.13,force,0.2652,0.46,0.04477,10.437,10.0,0.0,0.2,0
7.14,force,0.2672,0.46,0.04477,10.489,10.0,-0.0001,0.2,0
7.15,force,0.2692,0.46,0.04477,10.513,10.0,-0.0002,0.2,0
7.16,force,0.2712,0.46,0.04477,10.466,10.0,-0.0001,0.2,0
7.17,force,0.2732,0.46,0.04477,10.475,10.0,-0.0001,0.2,0
7.18,force,0.2752,0.46,0.04477,10.458,10.0,-0.0001,0.2,0
7.19,force,0.2772,0.46,0.04477,10.454,10.0,-0.0001,0.2,0
7.2,force,0.2792,0.46,0.04477,10.416,10.0,0.0,0.2,0
7.21,force,0.2812,0.46,0.04477,10.469,10.0,-0.0001,0.2,0
7.22,force,0.2832,0.46,0.04478,10.446,10.0,-0.0001,0.2,0
7.23,force,0.2852,0.46,0.04478,10.554,10.0,-0.0003,0.2,0
7.24,force,0.2872,0.46,0.04478,10.521,10.0,-0.0003,0.2,0
7.25,force,0.2892,0.46,0.04478,10.457,10.0,-0.0001,0.2,0
7.26,force,0.2912,0.46,0.04478,10.397,10.0,0.0,0.2,0
7.27,force,0.2932,0.46,0.04478,10.381,10.0,0.0001,0.2,0
7.28,force,0.2952,0.46,0.04478,10.498,10.0,-0.0002,0.2,0
7.29,force,0.2972,0.46,0.04478,10.447,10.0,-0.0001,0.2,0
7.3,force,0.2992,0.46,0.04479,10.456,10.0,-0.0001,0.2,0
7.31,force,0.3012,0.46,0.04478,10.342,10.0,0.0002,0.2,0
7.32,force,0.3032,0.46,0.04479,10.479,10.0,-0.0002,0.2,0
7.33,force,0.3052,0.46,0.04479,10.452,10.0,-0.0001,0.2,0
7.34,force,0.3072,0.46,0.04479,10.371,10.0,0.0001,0.2,0
7.35,force,0.3092,0.46,0.04479,10.404,10.0,-0.0,0.2,0
7.36,force,0.3112,0.46,0.04479,10.441,10.0,-0.0001,0.2,0
7.37,force,0.3132,0.46,0.04479,10.428,10.0,-0.0001,0.2,0
7.38,force,0.3152,0.46,0.04479,10.409,10.0,-0.0,0.2,0
7.39,force,0.3172,0.46,0.04479,10.418,10.0,-0.0001,0.2,0
7.4,force,0.3172,0.462,0.04479,10.409,10.0,-0.0,0.2,0
7.41,force,0.3172,0.464,0.04479,10.429,10.0,-0.0001,0.2,0
7.42,force,0.3172,0.466,0.04479,10.493,10.0,-0.0003,0.2,0
7.43,force,0.3172,0.468,0.04479,10.286,10.0,0.0003,0.2,0
7.44,force,0.3172,0.47,0.04479,10.407,10.0,-0.0001,0.2,0
7.45,force,0.3172,0.472,0.04479,10.427,10.0,-0.0001,0.2,0
7.46,force,0.3172,0.474,0.04479,10.43,10.0,-0.0001,0.2,0
7.47,force,0.3172,0.476,0.04479,10.395,10.0,-0.0,0.2,0
7.48,force,0.3172,0.478,0.04479,10.325,10.0,0.0001,0.2,0
7.49,force,0.3172,0.48,0.04479,10.432,10.0,-0.0001,0.2,0
7.5,force,0.3172,0.482,0.0448,10.499,10.0,-0.0003,0.2,0
7.51,force,0.3172,0.484,0.0448,10.329,10.0,0.0001,0.2,0
7.52,force,0.3172,0.486,0.0448,10.452,10.0,-0.0002,0.2,0
7.53,force,0.3172,0.488,0.0448,10.388,10.0,-0.0,0.2,0
7.54,force,0.3172,0.49,0.0448,10.4,10.0,-0.0001,0.2,0
7.55,force,0.3172,0.492,0.0448,10.349,10.0,0.0,0.2,0
7.56,force,0.3172,0.494,0.0448,10.386,10.0,-0.0001,0.2,0
7.57,force,0.3172,0.496,0.0448,10.467,10.0,-0.0003,0.2,0
7.58,force,0.3172,0.498,0.0448,10.426,10.0,-0.0002,0.2,0
7.59,force,0.3172,0.5,0.04481,10.48,10.0,-0.0003,0.2,0
7.6,force,0.3152,0.5,0.04481,10.446,10.0,-0.0002,0.2,0
7.61,force,0.3132,0.5,0.04481,10.405,10.0,-0.0001,0.2,0
7.62,force,0.3112,0.5,0.04481,10.468,10.0,-0.0003,0.2,0
7.63,force,0.3092,0.5,0.04481,10.397,10.0,-0.0001,0.2,0
7.64,force,0.3072,0.5,0.04482,10.414,10.0,-0.0002,0.2,0
7.65,force,0.3052,0.5,0.04482,10.355,10.0,-0.0,0.2,0
7.66,force,0.3032,0.5,0.04482,10.373,10.0,-0.0001,0.2,0
7.67,force,0.3012,0.5,0.04482,10.333,10.0,0.0,0.2,0
7.68,force,0.2992,0.5,0.04482,10.418,10.0,-0.0002,0.2,0
7.69,force,0.2972,0.5,0.04482,10.306,10.0,0.0001,0.2,0
7.7,force,0.2952,0.5,0.04482,10.406,10.0,-0.0002,0.2,0
7.71,force,0.2932,0.5,0.04482,10.354,10.0,-0.0,0.2,0
7.72,force,0.2912,0.5,0.04482,10.422,10.0,-0.0002,0.2,0
7.73,force,0.2892,0.5,0.04482,10.397,10.0,-0.0001,0.2,0
7.74,force,0.2872,0.5,0.04482,10.447,10.0,-0.0003,0.2,0
7.75,force,0.2852,0.5,0.04483,10.387,10.0,-0.0001,0.2,0
7.76,force,0.2832,0.5,0.04482,10.269,10.0,0.0002,0.2,0
7.77,force,0.2812,0.5,0.04482,10.348,10.0,-0.0,0.2,0
7.78,force,0.2792,0.5,0.04482,10.292,10.0,0.0001,0.2,0
7.79,force,0.2772,0.5,0.04482,10.327,10.0,0.0,0.2,0
7.8,force,0.2752,0.5,0.04483,10.428,10.0,-0.0003,0.2,0
7.81,force,0.2732,0.5,0.04483,10.379,10.0,-0.0001,0.2,0
7.82,force,0.2712,0.5,0.04483,10.31,10.0,0.0,0.2,0
7.83,force,0.2692,0.5,0.04483,10.295,10.0,0.0001,0.2,0
7.84,force,0.2672,0.5,0.04483,10.349,10.0,-0.0001,0.2,0
7.85,force,0.2652,0.5,0.04483,10.285,10.0,0.0001,0.2,0
7.86,force,0.2632,0.5,0.04483,10.314,10.0,0.0,0.2,0
7.87,force,0.2612,0.5,0.04483,10.364,10.0,-0.0001,0.2,0
7.88,force,0.2592,0.5,0.04483,10.404,10.0,-0.0002,0.2,0
7.89,force,0.2572,0.5,0.04483,10.372,10.0,-0.0001,0.2,0
7.9,force,0.2552,0.5,0.04483,10.224,10.0,0.0002,0.2,0
7.91,force,0.2532,0.5,0.04483,10.358,10.0,-0.0001,0.2,0
7.92,force,0.2512,0.5,0.04483,10.345,10.0,-0.0001,0.2,0
7.93,force,0.2492,0.5,0.04483,10.36,10.0,-0.0001,0.2,0
7.94,force,0.2472,0.5,0.04483,10.418,10.0,-0.0003,0.2,0
7.95,force,0.2452,0.5,0.04483,10.228,10.0,0.0002,0.2,0
7.96,force,0.2432,0.5,0.04483,10.306,10.0,0.0,0.2,0
7.97,force,0.2412,0.5,0.04483,10.365,10.0,-0.0001,0.2,0
7.98,force,0.2392,0.5,0.04483,10.253,10.0,0.0001,0.2,0
7.99,force,0.2372,0.5,0.04484,10.409,10.0,-0.0003,0.2,0
8.0,force,0.2352,0.5,0.04484,10.348,10.0,-0.0001,0.2,0
8.01,force,0.2332,0.5,0.04484,10.37,10.0,-0.0002,0.2,0
8.02,force,0.2312,0.5,0.04484,10.295,10.0,0.0,0.2,0
8.03,force,0.2292,0.5,0.04484,10.365,10.0,-0.0002,0.2,0
8.04,force,0.2272,0.5,0.04484,10.374,10.0,-0.0002,0.2,0
8.05,force,0.2252,0.5,0.04484,10.328,10.0,-0.0001,0.2,0
8.06,force,0.2232,0.5,0.04484,10.327,10.0,-0.0001,0.2,0
8.07,force,0.2212,0.5,0.04484,10.327,10.0,-0.0001,0.2,0
8.08,force,0.2192,0.5,0.04484,10.268,10.0,0.0001,0.2,0
8.09,force,0.2172,0.5,0.04484,10.305,10.0,-0.0,0.2,0
8.1,force,0.2152,0.5,0.04484,10.304,10.0,-0.0,0.2,0
8.11,force,0.2132,0.5,0.04485,10.33,10.0,-0.0001,0.2,0
8.12,force,0.2112,0.5,0.04485,10.359,10.0,-0.0002,0.2,0
8.13,force,0.2092,0.5,0.04485,10.252,10.0,0.0001,0.2,0
8.14,force,0.2072,0.5,0.04485,10.301,10.0,-0.0,0.2,0
8.15,force,0.2052,0.5,0.04485,10.38,10.0,-0.0002,0.2,0
8.16,force,0.2032,0.5,0.04485,10.264,10.0,0.0,0.2,0
8.17,force,0.2012,0.5,0.04485,10.261,10.0,0.0,0.2,0
8.18,force,0.1992,0.5,0.04485,10.313,10.0,-0.0001,0.2,0
8.19,force,0.1972,0.5,0.04485,10.343,10.0,-0.0002,0.2,0
8.2,force,0.1952,0.5,0.04485,10.298,10.0,-0.0001,0.2,0
8.21,force,0.1932,0.5,0.04485,10.363,10.0,-0.0002,0.2,0
8.22,force,0.1912,0.5,0.04486,10.335,10.0,-0.0002,0.2,0
8.23,force,0.1892,0.5,0.04486,10.331,10.0,-0.0001,0.2,0
8.24,force,0.1872,0.5,0.04486,10.314,10.0,-0.0001,0.2,0
8.25,force,0.1852,0.5,0.04486,10.4,10.0,-0.0003,0.2,0
8.26,force,0.1832,0.5,0.04486,10.267,10.0,0.0,0.2,0
8.27,force,0.1812,0.5,0.04486,10.177,10.0,0.0002,0.2,0
8.28,force,0.1792,0.5,0.04486,10.362,10.0,-0.0002,0.2,0
8.29,force,0.1772,0.5,0.04486,10.254,10.0,0.0,0.2,0
8.3,force,0.1752,0.5,0.04486,10.283,10.0,-0.0,0.2,0
8.31,force,0.1732,0.5,0.04486,10.342,10.0,-0.0002,0.2,0
8.32,force,0.1712,0.5,0.04486,10.193,10.0,0.0002,0.2,0
8.33,force,0.1692,0.5,0.04486,10.214,10.0,0.0001,0.2,0
8.34,force,0.1672,0.5,0.04486,10.198,10.0,0.0002,0.2,0
8.35,force,0.1652,0.5,0.04486,10.242,10.0,0.0,0.2,0
8.36,force,0.1632,0.5,0.04486,10.304,10.0,-0.0001,0.2,0
8.37,force,0.1612,0.5,0.04486,10.306,10.0,-0.0001,0.2,0
8.38,force,0.1592,0.5,0.04486,10.291,10.0,-0.0001,0.2,0
8.39,force,0.1572,0.5,0.04486,10.205,10.0,0.0001,0.2,0
8.4,force,0.1552,0.5,0.04486,10.163,10.0,0.0002,0.2,0
8.41,force,0.1532,0.5,0.04486,10.285,10.0,-0.0001,0.2,0
8.42,force,0.1512,0.5,0.04486,10.257,10.0,-0.0,0.2,0
8.43,force,0.1492,0.5,0.04486,10.304,10.0,-0.0001,0.2,0
8.44,force,0.1472,0.5,0.04486,10.313,10.0,-0.0002,0.2,0
8.45,force,0.1452,0.5,0.04486,10.282,10.0,-0.0001,0.2,0
8.46,force,0.1432,0.5,0.04487,10.311,10.0,-0.0002,0.2,0
8.47,force,0.1412,0.5,0.04487,10.281,10.0,-0.0001,0.2,0
8.48,force,0.1392,0.5,0.04487,10.295,10.0,-0.0001,0.2,0
8.49,force,0.1372,0.5,0.04487,10.23,10.0,0.0,0.2,0
8.5,force,0.1352,0.5,0.04487,10.257,10.0,-0.0,0.2,0
8.51,force,0.1332,0.5,0.04487,10.275,10.0,-0.0001,0.2,0
8.52,force,0.1312,0.5,0.04487,10.305,10.0,-0.0002,0.2,0
8.53,force,0.1292,0.5,0.04487,10.241,10.0,-0.0,0.2,0
8.54,force,0.1272,0.5,0.04487,10.287,10.0,-0.0001,0.2,0
8.55,force,0.1252,0.5,0.04487,10.245,10.0,-0.0,0.2,0
