t,mode,x,y,z,force_n,target_n,v_norm_cmd_mps,v_lat_mps,obstacle_active
3.52,force,0.12606,0.44028,0.04484,10.335,10.0,-0.0001,0.2,0
3.53,force,0.12806,0.44028,0.04484,10.362,10.0,-0.0001,0.2,0
3.54,force,0.13006,0.44028,0.04483,10.224,10.0,0.0002,0.2,0
3.55,force,0.13206,0.44028,0.04484,10.328,10.0,-0.0001,0.2,0
3.56,force,0.13406,0.44028,0.04483,10.288,10.0,0.0,0.2,0
3.57,force,0.13606,0.44028,0.04483,10.27,10.0,0.0001,0.2,0
3.58,force,0.13806,0.44028,0.04483,10.288,10.0,0.0,0.2,0
3.59,force,0.14006,0.44028,0.04483,10.316,10.0,-0.0,0.2,0
3.6,force,0.14206,0.44028,0.04484,10.378,10.0,-0.0002,0.2,0
3.61,force,0.14406,0.44028,0.04483,10.262,10.0,0.0001,0.2,0
3.62,force,0.14606,0.44028,0.04484,10.332,10.0,-0.0001,0.2,0
3.63,force,0.14806,0.44028,0.04484,10.304,10.0,-0.0,0.2,0
3.64,force,0.15006,0.44028,0.04484,10.311,10.0,-0.0,0.2,0
3.65,force,0.15206,0.44028,0.04484,10.377,10.0,-0.0002,0.2,0
3.66,force,0.15406,0.44028,0.04484,10.35,10.0,-0.0001,0.2,0
3.67,force,0.15606,0.44028,0.04484,10.387,10.0,-0.0002,0.2,0
3.68,force,0.15806,0.44028,0.04484,10.307,10.0,-0.0,0.2,0
3.69,force,0.16006,0.44028,0.04484,10.279,10.0,0.0,0.2,0
3.7,force,0.16206,0.44028,0.04484,10.303,10.0,-0.0,0.2,0
3.71,force,0.16406,0.44028,0.04484,10.326,10.0,-0.0001,0.2,0
3.72,force,0.16606,0.44028,0.04485,10.32,10.0,-0.0001,0.2,0
3.73,force,0.16806,0.44028,0.04484,10.256,10.0,0.0001,0.2,0
3.74,force,0.17006,0.44028,0.04485,10.316,10.0,-0.0001,0.2,0
3.75,force,0.17206,0.44028,0.04485,10.321,10.0,-0.0001,0.2,0
3.76,force,0.17406,0.44028,0.04485,10.433,10.0,-0.0004,0.2,0
3.77,force,0.17606,0.44028,0.04485,10.393,10.0,-0.0003,0.2,0
3.78,force,0.17806,0.44028,0.04485,10.251,10.0,0.0001,0.2,0
3.79,force,0.18006,0.44028,0.04485,10.281,10.0,-0.0,0.2,0
3.8,force,0.18206,0.44028,0.04485,10.222,10.0,0.0001,0.2,0
3.81,force,0.18406,0.44028,0.04485,10.268,10.0,0.0,0.2,0
3.82,force,0.18606,0.44028,0.04485,10.313,10.0,-0.0001,0.2,0
3.83,force,0.18806,0.44028,0.04485,10.356,10.0,-0.0002,0.2,0
3.84,force,0.19006,0.44028,0.04485,10.255,10.0,0.0,0.2,0
3.85,force,0.19206,0.44028,0.04485,10.259,10.0,0.0,0.2,0
3.86,force,0.19406,0.44028,0.04485,10.185,10.0,0.0002,0.2,0
3.87,force,0.19606,0.44028,0.04485,10.288,10.0,-0.0001,0.2,0
3.88,force,0.19806,0.44028,0.04485,10.242,10.0,0.0001,0.2,0
3.89,force,0.20006,0.44028,0.04485,10.27,10.0,-0.0,0.2,0
3.9,force,0.20206,0.44028,0.04485,10.252,10.0,0.0,0.2,0
3.91,force,0.20406,0.44028,0.04485,10.292,10.0,-0.0001,0.2,0
3.92,force,0.20606,0.44028,0.04485,10.207,10.0,0.0001,0.2,0
3.93,force,0.20806,0.44028,0.04485,10.225,10.0,0.0001,0.2,0
3.94,force,0.21006,0.44028,0.04485,10.406,10.0,-0.0004,0.2,0
3.95,force,0.21206,0.44028,0.04485,10.228,10.0,0.0001,0.2,0
3.96,force,0.21406,0.44028,0.04485,10.239,10.0,0.0,0.2,0
3.97,force,0.21606,0.44028,0.04486,10.387,10.0,-0.0003,0.2,0
3.98,force,0.21806,0.44028,0.04486,10.433,10.0,-0.0004,0.2,0
3.99,force,0.22006,0.44028,0.04486,10.221,10.0,0.0001,0.2,0
4.0,force,0.22206,0.44028,0.04486,10.262,10.0,-0.0,0.2,0
4.01,force,0.22406,0.44028,0.04486,10.297,10.0,-0.0001,0.2,0
4.02,force,0.22606,0.44028,0.04486,10.364,10.0,-0.0003,0.2,0
4.03,force,0.22806,0.44028,0.04486,10.223,10.0,0.0001,0.2,0
4.04,force,0.23006,0.44028,0.04486,10.261,10.0,-0.0,0.2,0
4.05,force,0.23206,0.44028,0.04487,10.311,10.0,-0.0002,0.2,0
4.06,force,0.23406,0.44028,0.04487,10.291,10.0,-0.0001,0.2,0
4.07,force,0.23606,0.44028,0.04487,10.248,10.0,-0.0,0.2,0
4.08,force,0.23806,0.44028,0.04487,10.26,10.0,-0.0,0.2,0
4.09,force,0.24006,0.44028,0.04487,10.197,10.0,0.0001,0.2,0
4.1,force,0.24206,0.44028,0.04487,10.256,10.0,-0.0,0.2,0
4.11,force,0.24406,0.44028,0.04487,10.254,10.0,-0.0,0.2,0
4.12,force,0.24606,0.44028,0.04487,10.278,10.0,-0.0001,0.2,0
4.13,force,0.24806,0.44028,0.04487,10.237,10.0,0.0,0.2,0
4.14,force,0.25006,0.44028,0.04487,10.288,10.0,-0.0001,0.2,0
4.15,force,0.25206,0.44028,0.04487,10.313,10.0,-0.0002,0.2,0
4.16,force,0.25406,0.44028,0.04487,10.266,10.0,-0.0001,0.2,0
4.17,force,0.25606,0.44028,0.04487,10.274,10.0,-0.0001,0.2,0
4.18,force,0.25806,0.44028,0.04487,10.257,10.0,-0.0001,0.2,0
4.19,force,0.26006,0.44028,0.04487,10.253,10.0,-0.0001,0.2,0
4.2,force,0.26206,0.44028,0.04487,10.216,10.0,0.0,0.2,0
4.21,force,0.26369,0.43912,0.04487,10.269,10.0,-0.0001,0.2,0
4.22,force,0.26532,0.43796,0.04488,10.246,10.0,-0.0,0.2,0
4.23,force,0.26696,0.43681,0.04488,10.355,10.0,-0.0003,0.2,0
4.24,force,0.26859,0.43565,0.04488,10.322,10.0,-0.0002,0.2,0
4.25,force,0.27022,0.4345,0.04488,10.258,10.0,-0.0001,0.2,0
4.26,force,0.27185,0.43334,0.04488,10.199,10.0,0.0001,0.2,0
4.27,force,0.27348,0.43218,0.04488,10.183,10.0,0.0001,0.2,0
4.28,force,0.27512,0.43103,0.04488,10.3,10.0,-0.0002,0.2,0
4.29,force,0.27675,0.42987,0.04488,10.25,10.0,-0.0001,0.2,0
4.3,force,0.27838,0.42872,0.04488,10.259,10.0,-0.0001,0.2,0
4.31,force,0.28001,0.42756,0.04488,10.146,10.0,0.0002,0.2,0
4.32,force,0.28164,0.4264,0.04488,10.283,10.0,-0.0002,0.2,0
4.33,force,0.28328,0.42525,0.04488,10.256,10.0,-0.0001,0.2,0
4.34,force,0.28491,0.42409,0.04488,10.176,10.0,0.0001,0.2,0
4.35,force,0.28654,0.42294,0.04488,10.21,10.0,0.0,0.2,0
4.36,force,0.28817,0.42178,0.04488,10.247,10.0,-0.0001,0.2,0
4.37,force,0.2898,0.42062,0.04488,10.235,10.0,-0.0001,0.2,0
4.38,force,0.29144,0.41947,0.04488,10.216,10.0,-0.0,0.2,0
4.39,force,0.29307,0.41831,0.04488,10.226,10.0,-0.0,0.2,0
4.4,force,0.2947,0.41716,0.04489,10.217,10.0,-0.0,0.2,0
4.41,force,0.29633,0.416,0.04489,10.237,10.0,-0.0001,0.2,0
4.42,force,0.29796,0.41484,0.04489,10.302,10.0,-0.0002,0.2,0
4.43,force,0.2996,0.41369,0.04489,10.095,10.0,0.0003,0.2,0
4.44,force,0.30123,0.41253,0.04489,10.217,10.0,-0.0,0.2,0
4.45,force,0.30286,0.41138,0.04489,10.238,10.0,-0.0001,0.2,0
4.46,force,0.30449,0.41022,0.04489,10.242,10.0,-0.0001,0.2,0
4.47,force,0.30613,0.40906,0.04489,10.207,10.0,-0.0,0.2,0
4.48,force,0.30776,0.40791,0.04489,10.137,10.0,0.0002,0.2,0
4.49,force,0.30939,0.40675,0.04489,10.245,10.0,-0.0001,0.2,0
4.5,force,0.31102,0.4056,0.04489,10.313,10.0,-0.0003,0.2,0
4.51,force,0.31265,0.40444,0.04489,10.144,10.0,0.0001,0.2,0
4.52,force,0.31429,0.40328,0.04489,10.267,10.0,-0.0002,0.2,0
4.53,force,0.31592,0.40213,0.04489,10.204,10.0,-0.0,0.2,0
4.54,force,0.31755,0.40097,0.04489,10.217,10.0,-0.0,0.2,0
4.55,force,0.31918,0.39982,0.04489,10.167,10.0,0.0001,0.2,0
4.56,force,0.32081,0.39866,0.04489,10.204,10.0,-0.0,0.2,0
4.57,force,0.32245,0.3975,0.04489,10.286,10.0,-0.0002,0.2,0
4.58,force,0.32408,0.39635,0.04489,10.245,10.0,-0.0001,0.2,0
4.59,force,0.32571,0.39519,0.0449,10.3,10.0,-0.0003,0.2,0
4.6,force,0.32734,0.39403,0.0449,10.267,10.0,-0.0002,0.2,0
4.61,force,0.32897,0.39288,0.0449,10.226,10.0,-0.0001,0.2,0
4.62,force,0.33061,0.39172,0.0449,10.29,10.0,-0.0002,0.2,0
4.63,force,0.33224,0.39057,0.0449,10.22,10.0,-0.0001,0.2,0
4.64,force,0.33387,0.38941,0.0449,10.238,10.0,-0.0001,0.2,0
4.65,force,0.3355,0.38825,0.0449,10.179,10.0,0.0,0.2,0
4.66,force,0.33713,0.3871,0.0449,10.198,10.0,-0.0,0.2,0
4.67,force,0.33877,0.38594,0.0449,10.159,10.0,0.0001,0.2,0
4.68,force,0.3404,0.38479,0.0449,10.245,10.0,-0.0001,0.2,0
4.69,force,0.34203,0.38363,0.0449,10.133,10.0,0.0001,0.2,0
4.7,force,0.34366,0.38247,0.0449,10.234,10.0,-0.0001,0.2,0
4.71,force,0.34529,0.38132,0.0449,10.183,10.0,0.0,0.2,0
4.72,force,0.34693,0.38016,0.04491,10.251,10.0,-0.0002,0.2,0
4.73,force,0.34856,0.37901,0.04491,10.226,10.0,-0.0001,0.2,0
4.74,force,0.35019,0.37785,0.04491,10.278,10.0,-0.0002,0.2,0
4.75,force,0.35182,0.37669,0.04491,10.218,10.0,-0.0001,0.2,0
4.76,force,0.35345,0.37554,0.04491,10.101,10.0,0.0002,0.2,0
4.77,force,0.35509,0.37438,0.04491,10.18,10.0,-0.0,0.2,0
4.78,force,0.35672,0.37323,0.04491,10.125,10.0,0.0001,0.2,0
4.79,force,0.35835,0.37207,0.04491,10.16,10.0,0.0,0.2,0
4.8,force,0.35998,0.37091,0.04491,10.263,10.0,-0.0002,0.2,0
4.81,force,0.36161,0.36976,0.04491,10.215,10.0,-0.0001,0.2,0
4.82,force,0.36325,0.3686,0.04491,10.146,10.0,0.0001,0.2,0
4.83,force,0.36488,0.36745,0.04491,10.132,10.0,0.0001,0.2,0
4.84,force,0.36651,0.36629,0.04491,10.186,10.0,-0.0,0.2,0
4.85,force,0.36814,0.36513,0.04491,10.123,10.0,0.0001,0.2,0
4.86,force,0.36978,0.36398,0.04491,10.153,10.0,0.0,0.2,0
4.87,force,0.37141,0.36282,0.04491,10.203,10.0,-0.0001,0.2,0
4.88,force,0.37304,0.36167,0.04491,10.243,10.0,-0.0002,0.2,0
4.89,force,0.37467,0.36051,0.04491,10.212,10.0,-0.0001,0.2,0
4.9,force,0.3763,0.35935,0.04491,10.065,10.0,0.0003,0.2,0
4.91,force,0.37794,0.3582,0.04491,10.2,10.0,-0.0001,0.2,0
4.92,force,0.37957,0.35704,0.04491,10.187,10.0,-0.0,0.2,0
4.93,force,0.3812,0.35589,0.04491,10.203,10.0,-0.0001,0.2,0
4.94,force,0.38283,0.35473,0.04491,10.262,10.0,-0.0002,0.2,0
4.95,force,0.38083,0.35473,0.04491,10.073,10.0,0.0002,0.2,0
4.96,force,0.37883,0.35473,0.04491,10.151,10.0,0.0,0.2,0
4.97,force,0.37683,0.35473,0.04491,10.211,10.0,-0.0001,0.2,0
4.98,force,0.37483,0.35473,0.04491,10.1,10.0,0.0002,0.2,0
4.99,force,0.37283,0.35473,0.04491,10.256,10.0,-0.0002,0.2,0
5.0,force,0.37083,0.35473,0.04491,10.196,10.0,-0.0001,0.2,0
5.01,force,0.36883,0.35473,0.04491,10.218,10.0,-0.0001,0.2,0
5.02,force,0.36683,0.35473,0.04491,10.144,10.0,0.0,0.2,0
5.03,force,0.36483,0.35473,0.04491,10.214,10.0,-0.0001,0.2,0
5.04,force,0.36283,0.35473,0.04492,10.224,10.0,-0.0002,0.2,0
5.05,force,0.36083,0.35473,0.04492,10.179,10.0,-0.0001,0.2,0
5.06,force,0.35883,0.35473,0.04492,10.178,10.0,-0.0001,0.2,0
5.07,force,0.35683,0.35473,0.04492,10.179,10.0,-0.0001,0.2,0
5.08,force,0.35483,0.35473,0.04492,10.121,10.0,0.0001,0.2,0
5.09,force,0.35283,0.35473,0.04492,10.159,10.0,-0.0,0.2,0
5.1,force,0.35083,0.35473,0.04492,10.158,10.0,-0.0,0.2,0
5.11,force,0.34883,0.35473,0.04492,10.185,10.0,-0.0001,0.2,0
5.12,force,0.34683,0.35473,0.04492,10.214,10.0,-0.0002,0.2,0
5.13,force,0.34483,0.35473,0.04492,10.108,10.0,0.0001,0.2,0
5.14,force,0.34283,0.35473,0.04492,10.157,10.0,-0.0,0.2,0
5.15,force,0.34083,0.35473,0.04492,10.237,10.0,-0.0002,0.2,0
5.16,force,0.33883,0.35473,0.04492,10.122,10.0,0.0001,0.2,0
5.17,force,0.33683,0.35473,0.04492,10.119,10.0,0.0001,0.2,0
5.18,force,0.33483,0.35473,0.04492,10.172,10.0,-0.0001,0.2,0
5.19,force,0.33283,0.35473,0.04492,10.203,10.0,-0.0001,0.2,0
5.2,force,0.33083,0.35473,0.04492,10.159,10.0,-0.0,0.2,0
5.21,force,0.32883,0.35473,0.04492,10.224,10.0,-0.0002,0.2,0
5.22,force,0.32683,0.35473,0.04492,10.197,10.0,-0.0001,0.2,0
5.23,force,0.32483,0.35473,0.04493,10.193,10.0,-0.0001,0.2,0
5.24,force,0.32283,0.35473,0.04493,10.177,10.0,-0.0001,0.2,0
5.25,force,0.32083,0.35473,0.04493,10.264,10.0,-0.0003,0.2,0
5.26,force,0.31883,0.35473,0.04493,10.131,10.0,0.0,0.2,0
5.27,force,0.31683,0.35473,0.04493,10.042,10.0,0.0003,0.2,0
5.28,force,0.31483,0.35473,0.04493,10.227,10.0,-0.0002,0.2,0
5.29,force,0.31283,0.35473,0.04493,10.12,10.0,0.0001,0.2,0
5.3,force,0.31083,0.35473,0.04493,10.149,10.0,-0.0,0.2,0
5.31,force,0.30883,0.35473,0.04493,10.209,10.0,-0.0002,0.2,0
5.32,force,0.30683,0.35473,0.04493,10.06,10.0,0.0002,0.2,0
5.33,force,0.30483,0.35473,0.04493,10.082,10.0,0.0001,0.2,0
5.34,force,0.30283,0.35473,0.04492,10.067,10.0,0.0002,0.2,0
5.35,force,0.30083,0.35473,0.04492,10.111,10.0,0.0001,0.2,0
5.36,force,0.29883,0.35473,0.04492,10.174,10.0,-0.0001,0.2,0
5.37,force,0.29683,0.35473,0.04493,10.177,10.0,-0.0001,0.2,0
5.38,force,0.29483,0.35473,0.04493,10.162,10.0,-0.0001,0.2,0
5.39,force,0.29283,0.35473,0.04492,10.076,10.0,0.0002,0.2,0
5.4,force,0.29083,0.35473,0.04492,10.035,10.0,0.0003,0.2,0
5.41,force,0.28883,0.35473,0.04492,10.158,10.0,-0.0001,0.2,0
5.42,force,0.28683,0.35473,0.04492,10.131,10.0,0.0,0.2,0
5.43,force,0.28483,0.35473,0.04492,10.177,10.0,-0.0001,0.2,0
5.44,force,0.28283,0.35473,0.04493,10.187,10.0,-0.0001,0.2,0
5.45,force,0.28083,0.35473,0.04493,10.157,10.0,-0.0001,0.2,0
5.46,force,0.27883,0.35473,0.04493,10.186,10.0,-0.0001,0.2,0
5.47,force,0.27683,0.35473,0.04493,10.157,10.0,-0.0001,0.2,0
5.48,force,0.27483,0.35473,0.04493,10.171,10.0,-0.0001,0.2,0
5.49,force,0.27283,0.35473,0.04493,10.107,10.0,0.0001,0.2,0
5.5,force,0.27083,0.35473,0.04493,10.135,10.0,-0.0,0.2,0
5.51,force,0.26883,0.35473,0.04493,10.153,10.0,-0.0001,0.2,0
5.52,force,0.26683,0.35473,0.04493,10.183,10.0,-0.0001,0.2,0
5.53,force,0.26483,0.35473,0.04493,10.12,10.0,0.0,0.2,0
5.54,force,0.26283,0.35473,0.04493,10.166,10.0,-0.0001,0.2,0
5.55,force,0.26083,0.35473,0.04493,10.125,10.0,0.0,0.2,0
5.56,force,0.25883,0.35473,0.04493,10.132,10.0,-0.0,0.2,0
5.57,force,0.25683,0.35473,0.04493,10.179,10.0,-0.0001,0.2,0
5.58,force,0.25483,0.35473,0.04493,10.036,10.0,0.0002,0.2,0
5.59,force,0.25283,0.35473,0.04493,10.075,10.0,0.0001,0.2,0
5.6,force,0.25083,0.35473,0.04493,10.068,10.0,0.0001,0.2,0
5.61,force,0.24883,0.35473,0.04492,10.029,10.0,0.0002,0.2,0
5.62,force,0.24683,0.35473,0.04492,10.116,10.0,0.0,0.2,0
5.63,force,0.24483,0.35473,0.04493,10.188,10.0,-0.0002,0.2,0
5.64,force,0.24283,0.35473,0.04493,10.133,10.0,-0.0,0.2,0
5.65,force,0.24083,0.35473,0.04493,10.157,10.0,-0.0001,0.2,0
5.66,force,0.23883,0.35473,0.04493,10.2,10.0,-0.0002,0.2,0
5.67,force,0.23683,0.35473,0.04493,10.208,10.0,-0.0002,0.2,0
5.68,force,0.23483,0.35473,0.04493,10.134,10.0,-0.0,0.2,0
5.69,force,0.23283,0.35473,0.04493,10.204,10.0,-0.0002,0.2,0
5.7,force,0.23083,0.35473,0.04493,10.137,10.0,-0.0,0.2,0
5.71,force,0.22883,0.35473,0.04493,10.089,10.0,0.0001,0.2,0
5.72,force,0.22683,0.35473,0.04493,10.103,10.0,0.0,0.2,0
5.73,force,0.22483,0.35473,0.04493,10.06,10.0,0.0001,0.2,0
5.74,force,0.22283,0.35473,0.04493,10.092,10.0,0.0001,0.2,0
5.75,force,0.22083,0.35473,0.04493,10.12,10.0,-0.0,0.2,0
5.76,force,0.21883,0.35473,0.04493,10.178,10.0,-0.0002,0.2,0
5.77,force,0.21683,0.35473,0.04494,10.221,10.0,-0.0003,0.2,0
5.78,force,0.21483,0.35473,0.04493,10.06,10.0,0.0001,0.2,0
5.79,force,0.21283,0.35473,0.04493,10.152,10.0,-0.0001,0.2,0
5.8,force,0.21083,0.35473,0.04493,10.078,10.0,0.0001,0.2,0
5.81,force,0.20883,0.35473,0.04493,10.156,10.0,-0.0001,0.2,0
5.82,force,0.20683,0.35473,0.04494,10.124,10.0,-0.0,0.2,0
5.83,force,0.20483,0.35473,0.04493,10.038,10.0,0.0002,0.2,0
5.84,force,0.20283,0.35473,0.04493,10.18,10.0,-0.0002,0.2,0
5.85,force,0.20083,0.35473,0.04493,10.1,10.0,0.0,0.2,0
5.86,force,0.19883,0.35473,0.04493,10.104,10.0,0.0,0.2,0
5.87,force,0.19683,0.35473,0.04493,10.078,10.0,0.0001,0.2,0
5.88,force,0.19483,0.35473,0.04493,10.1,10.0,0.0,0.2,0
5.89,force,0.19283,0.35473,0.04493,10.155,10.0,-0.0001,0.2,0
5.9,force,0.19083,0.35473,0.04493,10.122,10.0,-0.0,0.2,0
5.91,force,0.18883,0.35473,0.04494,10.147,10.0,-0.0001,0.2,0
5.92,force,0.18683,0.35473,0.04494,10.147,10.0,-0.0001,0.2,0
5.93,force,0.18483,0.35473,0.04494,10.193,10.0,-0.0002,0.2,0
5.94,force,0.18283,0.35473,0.04494,10.105,10.0,0.0,0.2,0
5.95,force,0.18083,0.35473,0.04494,10.049,10.0,0.0001,0.2,0
5.96,force,0.17883,0.35473,0.04494,10.179,10.0,-0.0002,0.2,0
5.97,force,0.17683,0.35473,0.04494,10.106,10.0,0.0,0.2,0
5.98,force,0.17483,0.35473,0.04494,10.178,10.0,-0.0002,0.2,0
5.99,force,0.17283,0.35473,0.04494,10.138,10.0,-0.0001,0.2,0
6.0,force,0.17083,0.35473,0.04494,10.11,10.0,-0.0,0.2,0
6.01,force,0.16883,0.35473,0.04494,10.134,10.0,-0.0001,0.2,0
6.02,force,0.16683,0.35473,0.04495,10.213,10.0,-0.0003,0.2,0
6.03,force,0.16483,0.35473,0.04495,10.214,10.0,-0.0003,0.2,0
6.04,force,0.16283,0.35473,0.04495,10.108,10.0,-0.0,0.2,0
6.05,force,0.16083,0.35473,0.04495,10.112,10.0,-0.0,0.2,0
6.06,force,0.15883,0.35473,0.04495,10.157,10.0,-0.0001,0.2,0
6.07,force,0.15683,0.35473,0.04495,10.058,10.0,0.0001,0.2,0
6.08,force,0.15483,0.35473,0.04495,10.119,10.0,-0.0,0.2,0
6.09,force,0.15283,0.35473,0.04495,10.1,10.0,-0.0,0.2,0
6.1,force,0.15083,0.35473,0.04495,10.117,10.0,-0.0,0.2,0
6.11,force,0.14883,0.35473,0.04495,10.059,10.0,0.0001,0.2,0
6.12,force,0.14683,0.35473,0.04495,10.023,10.0,0.0002,0.2,0
6.13,force,0.14483,0.35473,0.04494,10.003,10.0,0.0002,0.2,0
6.14,force,0.14283,0.35473,0.04494,10.056,10.0,0.0001,0.2,0
6.15,force,0.14083,0.35473,0.04494,10.091,10.0,0.0,0.2,0
6.16,force,0.13883,0.35473,0.04494,10.099,10.0,-0.0,0.2,0
6.17,force,0.13683,0.35473,0.04495,10.211,10.0,-0.0003,0.2,0
6.18,force,0.13483,0.35473,0.04495,10.164,10.0,-0.0002,0.2,0
6.19,force,0.13283,0.35473,0.04495,10.057,10.0,0.0001,0.2,0
6.2,force,0.13083,0.35473,0.04495,10.124,10.0,-0.0001,0.2,0
6.21,force,0.12883,0.35473,0.04495,10.085,10.0,0.0,0.2,0
6.22,force,0.12683,0.35473,0.04495,10.092,10.0,0.0,0.2,0
6.23,force,0.12483,0.35473,0.04495,10.115,10.0,-0.0001,0.2,0
6.24,force,0.12283,0.35473,0.04495,10.136,10.0,-0.0001,0.2,0
6.25,force,0.12083,0.35473,0.04495,10.086,10.0,0.0,0.2,0
6.26,force,0.11883,0.35473,0.04495,10.157,10.0,-0.0002,0.2,0
6.27,force,0.11683,0.35473,0.04495,10.043,10.0,0.0001,0.2,0
6.28,force,0.11483,0.35473,0.04495,10.103,10.0,-0.0,0.2,0
6.29,force,0.11283,0.35473,0.04495,10.232,10.0,-0.0004,0.2,0
6.3,force,0.11083,0.35473,0.04495,10.106,10.0,-0.0,0.2,0
6.31,force,0.10883,0.35473,0.04495,10.166,10.0,-0.0002,0.2,0
6.32,force,0.10683,0.35473,0.04495,10.095,10.0,-0.0,0.2,0
6.33,force,0.10483,0.35473,0.04496,10.12,10.0,-0.0001,0.2,0
6.34,force,0.10283,0.35473,0.04496,10.086,10.0,0.0,0.2,0
6.35,force,0.10083,0.35473,0.04496,10.081,10.0,0.0,0.2,0
6.36,force,0.09883,0.35473,0.04495,10.051,10.0,0.0001,0.2,0
6.37,force,0.09683,0.35473,0.04495,10.113,10.0,-0.0001,0.2,0
6.38,force,0.09483,0.35473,0.04495,10.048,10.0,0.0001,0.2,0
6.39,force,0.09283,0.35473,0.04495,10.126,10.0,-0.0001,0.2,0
6.4,force,0.09083,0.35473,0.04496,10.145,10.0,-0.0001,0.2,0
6.41,force,0.08883,0.35473,0.04496,10.106,10.0,-0.0,0.2,0
6.42,force,0.08683,0.35473,0.04496,10.072,10.0,0.0,0.2,0
6.43,force,0.08483,0.35473,0.04496,10.11,10.0,-0.0001,0.2,0
6.44,force,0.08283,0.35473,0.04496,10.071,10.0,0.0,0.2,0
6.45,force,0.08083,0.35473,0.04496,10.134,10.0,-0.0001,0.2,0
6.46,force,0.07883,0.35473,0.04496,9.993,10.0,0.0002,0.2,0
6.47,force,0.07683,0.35473,0.04496,10.072,10.0,0.0,0.2,0
6.48,force,0.07483,0.35473,0.04495,9.99,10.0,0.0002,0.2,0
6.49,force,0.07283,0.35473,0.04495,10.02,10.0,0.0002,0.2,0
6.5,force,0.07083,0.35473,0.04495,10.166,10.0,-0.0002,0.2,0
6.51,force,0.06883,0.35473,0.04495,10.138,10.0,-0.0001,0.2,0
6.52,force,0.06683,0.35473,0.04495,10.055,10.0,0.0001,0.2,0
6.53,force,0.06483,0.35473,0.04495,10.017,10.0,0.0002,0.2,0
6.54,force,0.06283,0.35473,0.04495,9.947,10.0,0.0003,0.2,0
6.55,force,0.06083,0.35473,0.04495,10.075,10.0,0.0,0.2,0
6.56,force,0.05883,0.35473,0.04495,10.224,10.0,-0.0004,0.2,0
6.57,force,0.05683,0.35473,0.04495,10.118,10.0,-0.0001,0.2,0
6.58,force,0.05483,0.35473,0.04495,10.066,10.0,0.0,0.2,0
6.59,force,0.05283,0.35473,0.04495,10.118,10.0,-0.0001,0.2,0
6.6,force,0.05083,0.35473,0.04495,10.015,10.0,0.0002,0.2,0
6.61,force,0.04883,0.35473,0.04495,10.081,10.0,-0.0,0.2,0
6.62,force,0.04683,0.35473,0.04495,10.101,10.0,-0.0001,0.2,0
6.63,force,0.04483,0.35473,0.04495,10.091,10.0,-0.0,0.2,0
6.64,force,0.04283,0.35473,0.04495,10.134,10.0,-0.0001,0.2,0
6.65,force,0.04083,0.35473,0.04495,10.109,10.0,-0.0001,0.2,0
6.66,force,0.03883,0.35473,0.04496,10.124,10.0,-0.0001,0.2,0
6.67,force,0.03683,0.35473,0.04496,10.054,10.0,0.0001,0.2,0
6.68,force,0.03483,0.35473,0.04496,10.134,10.0,-0.0001,0.2,0
6.69,force,0.03283,0.35473,0.04496,10.168,10.0,-0.0002,0.2,0
6.7,force,0.03083,0.35473,0.04496,10.034,10.0,0.0001,0.2,0
6.71,force,0.02883,0.35473,0.04496,10.04,10.0,0.0001,0.2,0
6.72,force,0.02683,0.35473,0.04496,10.153,10.0,-0.0002,0.2,0
6.73,force,0.02483,0.35473,0.04496,10.073,10.0,0.0,0.2,0
6.74,force,0.02283,0.35473,0.04496,10.153,10.0,-0.0002,0.2,0
6.75,force,0.02083,0.35473,0.04496,10.056,10.0,0.0,0.2,0
6.76,force,0.01883,0.35473,0.04496,10.152,10.0,-0.0002,0.2,0
6.77,force,0.01683,0.35473,0.04496,10.082,10.0,-0.0,0.2,0
6.78,force,0.01483,0.35473,0.04496,10.088,10.0,-0.0,0.2,0
6.79,force,0.01283,0.35473,0.04496,10.153,10.0,-0.0002,0.2,0
6.8,force,0.01083,0.35473,0.04496,10.052,10.0,0.0001,0.2,0
6.81,force,0.00883,0.35473,0.04496,10.025,10.0,0.0001,0.2,0
6.82,force,0.00683,0.35473,0.04496,10.052,10.0,0.0001,0.2,0
6.83,force,0.00483,0.35473,0.04496,10.098,10.0,-0.0001,0.2,0
6.84,force,0.00283,0.35473,0.04496,9.996,10.0,0.0002,0.2,0
6.85,force,0.00083,0.35473,0.04496,10.11,10.0,-0.0001,0.2,0
6.86,force,-0.00117,0.35473,0.04496,10.049,10.0,0.0001,0.2,0
6.87,force,-0.00317,0.35473,0.04496,10.134,10.0,-0.0002,0.2,0
6.88,force,-0.00517,0.35473,0.04496,9.954,10.0,0.0003,0.2,0
6.89,force,-0.00717,0.35473,0.04496,10.04,10.0,0.0001,0.2,0
6.9,force,-0.00917,0.35473,0.04496,9.997,10.0,0.0002,0.2,0
6.91,force,-0.01117,0.35473,0.04496,10.044,10.0,0.0001,0.2,0
6.92,force,-0.01317,0.35473,0.04496,10.099,10.0,-0.0001,0.2,0
6.93,force,-0.01517,0.35473,0.04496,10.076,10.0,-0.0,0.2,0
6.94,force,-0.01717,0.35473,0.04496,10.072,10.0,-0.0,0.2,0
6.95,force,-0.01917,0.35473,0.04496,10.077,10.0,-0.0,0.2,0
6.96,force,-0.02117,0.35473,0.04496,10.094,10.0,-0.0001,0.2,0
